Zip File, Date, Symbol, Volume
cnsfails201202b.txt, 20120216, GME, 10139
cnsfails201202b.txt, 20120217, GME, 3033
cnsfails201202b.txt, 20120221, GME, 12587
cnsfails201202b.txt, 20120222, GME, 14686
cnsfails201202b.txt, 20120223, GME, 450
cnsfails201202b.txt, 20120224, GME, 3194
cnsfails201202b.txt, 20120227, GME, 1836
cnsfails201202b.txt, 20120228, GME, 3119
cnsfails201202b.txt, 20120229, GME, 1308
cnsfails201202b.txt, 20120215, XRT, 113348
cnsfails201202b.txt, 20120216, XRT, 80273
cnsfails201202b.txt, 20120217, XRT, 132916
cnsfails201202b.txt, 20120221, XRT, 44873
cnsfails201202b.txt, 20120222, XRT, 363662
cnsfails201202b.txt, 20120223, XRT, 1676088
cnsfails201202b.txt, 20120224, XRT, 2829027
cnsfails201202b.txt, 20120227, XRT, 688894
cnsfails201202b.txt, 20120228, XRT, 14701
cnsfails201202b.txt, 20120229, XRT, 65895
cnsfails201203a.txt, 20120301, GME, 4873
cnsfails201203a.txt, 20120302, GME, 1166
cnsfails201203a.txt, 20120305, GME, 615
cnsfails201203a.txt, 20120306, GME, 147378
cnsfails201203a.txt, 20120307, GME, 8248
cnsfails201203a.txt, 20120308, GME, 229030
cnsfails201203a.txt, 20120309, GME, 34275
cnsfails201203a.txt, 20120312, GME, 153247
cnsfails201203a.txt, 20120313, GME, 272307
cnsfails201203a.txt, 20120314, GME, 6432
cnsfails201203a.txt, 20120301, XRT, 56019
cnsfails201203a.txt, 20120302, XRT, 113410
cnsfails201203a.txt, 20120305, XRT, 92199
cnsfails201203a.txt, 20120306, XRT, 56491
cnsfails201203a.txt, 20120307, XRT, 432
cnsfails201203a.txt, 20120312, XRT, 93463
cnsfails201203a.txt, 20120313, XRT, 69577
cnsfails201203a.txt, 20120314, XRT, 306084
cnsfails201203b.txt, 20120315, GME, 4001
cnsfails201203b.txt, 20120319, GME, 91182
cnsfails201203b.txt, 20120320, GME, 92512
cnsfails201203b.txt, 20120321, GME, 34953
cnsfails201203b.txt, 20120322, GME, 9639
cnsfails201203b.txt, 20120323, GME, 171100
cnsfails201203b.txt, 20120326, GME, 10681
cnsfails201203b.txt, 20120327, GME, 151215
cnsfails201203b.txt, 20120328, GME, 74
cnsfails201203b.txt, 20120329, GME, 43764
cnsfails201203b.txt, 20120330, GME, 31178
cnsfails201203b.txt, 20120315, XRT, 49616
cnsfails201203b.txt, 20120316, XRT, 75071
cnsfails201203b.txt, 20120319, XRT, 39102
cnsfails201203b.txt, 20120320, XRT, 158267
cnsfails201203b.txt, 20120321, XRT, 113777
cnsfails201203b.txt, 20120322, XRT, 56904
cnsfails201203b.txt, 20120323, XRT, 37656
cnsfails201203b.txt, 20120326, XRT, 20870
cnsfails201203b.txt, 20120327, XRT, 13448
cnsfails201203b.txt, 20120329, XRT, 82219
cnsfails201203b.txt, 20120330, XRT, 64866
cnsfails201204a.txt, 20120402, GME, 56634
cnsfails201204a.txt, 20120403, GME, 279205
cnsfails201204a.txt, 20120404, GME, 1339615
cnsfails201204a.txt, 20120405, GME, 1393923
cnsfails201204a.txt, 20120409, GME, 1187360
cnsfails201204a.txt, 20120410, GME, 252515
cnsfails201204a.txt, 20120411, GME, 316890
cnsfails201204a.txt, 20120412, GME, 267726
cnsfails201204a.txt, 20120413, GME, 311002
cnsfails201204a.txt, 20120402, XRT, 21223
cnsfails201204a.txt, 20120403, XRT, 51127
cnsfails201204a.txt, 20120404, XRT, 242
cnsfails201204a.txt, 20120405, XRT, 16311
cnsfails201204a.txt, 20120409, XRT, 13950
cnsfails201204a.txt, 20120410, XRT, 98380
cnsfails201204a.txt, 20120411, XRT, 692
cnsfails201204a.txt, 20120412, XRT, 80982
cnsfails201204a.txt, 20120413, XRT, 98428
cnsfails201204b.txt, 20120416, GME, 720976
cnsfails201204b.txt, 20120417, GME, 35656
cnsfails201204b.txt, 20120418, GME, 39897
cnsfails201204b.txt, 20120419, GME, 78686
cnsfails201204b.txt, 20120420, GME, 31384
cnsfails201204b.txt, 20120423, GME, 151597
cnsfails201204b.txt, 20120424, GME, 47223
cnsfails201204b.txt, 20120425, GME, 35327
cnsfails201204b.txt, 20120426, GME, 273082
cnsfails201204b.txt, 20120427, GME, 187038
cnsfails201204b.txt, 20120430, GME, 526
cnsfails201204b.txt, 20120416, XRT, 190898
cnsfails201204b.txt, 20120417, XRT, 108647
cnsfails201204b.txt, 20120418, XRT, 24908
cnsfails201204b.txt, 20120419, XRT, 118889
cnsfails201204b.txt, 20120420, XRT, 162865
cnsfails201204b.txt, 20120423, XRT, 128091
cnsfails201204b.txt, 20120424, XRT, 98204
cnsfails201204b.txt, 20120425, XRT, 510429
cnsfails201204b.txt, 20120426, XRT, 39240
cnsfails201204b.txt, 20120427, XRT, 969812
cnsfails201204b.txt, 20120430, XRT, 494089
cnsfails201205a.txt, 20120501, GME, 1200
cnsfails201205a.txt, 20120502, GME, 2792
cnsfails201205a.txt, 20120503, GME, 31756
cnsfails201205a.txt, 20120504, GME, 411
cnsfails201205a.txt, 20120507, GME, 1040
cnsfails201205a.txt, 20120508, GME, 1180
cnsfails201205a.txt, 20120511, GME, 14596
cnsfails201205a.txt, 20120514, GME, 137587
cnsfails201205a.txt, 20120501, XRT, 103017
cnsfails201205a.txt, 20120502, XRT, 55568
cnsfails201205a.txt, 20120503, XRT, 690409
cnsfails201205a.txt, 20120504, XRT, 135880
cnsfails201205a.txt, 20120507, XRT, 21507
cnsfails201205a.txt, 20120508, XRT, 125299
cnsfails201205a.txt, 20120509, XRT, 1035782
cnsfails201205a.txt, 20120510, XRT, 404697
cnsfails201205a.txt, 20120511, XRT, 24612
cnsfails201205a.txt, 20120514, XRT, 241562
cnsfails201205b.txt, 20120515, GME, 65304
cnsfails201205b.txt, 20120516, GME, 268995
cnsfails201205b.txt, 20120517, GME, 94289
cnsfails201205b.txt, 20120518, GME, 11862
cnsfails201205b.txt, 20120521, GME, 289747
cnsfails201205b.txt, 20120522, GME, 45465
cnsfails201205b.txt, 20120523, GME, 144760
cnsfails201205b.txt, 20120524, GME, 14348
cnsfails201205b.txt, 20120525, GME, 13606
cnsfails201205b.txt, 20120529, GME, 282418
cnsfails201205b.txt, 20120530, GME, 8100
cnsfails201205b.txt, 20120531, GME, 179684
cnsfails201205b.txt, 20120515, XRT, 139850
cnsfails201205b.txt, 20120516, XRT, 1761
cnsfails201205b.txt, 20120517, XRT, 25449
cnsfails201205b.txt, 20120518, XRT, 41053
cnsfails201205b.txt, 20120521, XRT, 114167
cnsfails201205b.txt, 20120522, XRT, 14751
cnsfails201205b.txt, 20120523, XRT, 47745
cnsfails201205b.txt, 20120524, XRT, 209409
cnsfails201205b.txt, 20120525, XRT, 64712
cnsfails201205b.txt, 20120529, XRT, 300310
cnsfails201205b.txt, 20120530, XRT, 28158
cnsfails201205b.txt, 20120531, XRT, 56995
cnsfails201206a.txt, 20120601, GME, 75
cnsfails201206a.txt, 20120604, GME, 27987
cnsfails201206a.txt, 20120605, GME, 18392
cnsfails201206a.txt, 20120606, GME, 3783
cnsfails201206a.txt, 20120607, GME, 8572
cnsfails201206a.txt, 20120608, GME, 9503
cnsfails201206a.txt, 20120611, GME, 95112
cnsfails201206a.txt, 20120612, GME, 300
cnsfails201206a.txt, 20120613, GME, 1712
cnsfails201206a.txt, 20120614, GME, 18
cnsfails201206a.txt, 20120601, XRT, 3303
cnsfails201206a.txt, 20120604, XRT, 376300
cnsfails201206a.txt, 20120605, XRT, 285807
cnsfails201206a.txt, 20120606, XRT, 312194
cnsfails201206a.txt, 20120607, XRT, 190187
cnsfails201206a.txt, 20120608, XRT, 96511
cnsfails201206a.txt, 20120611, XRT, 55431
cnsfails201206a.txt, 20120612, XRT, 2348
cnsfails201206a.txt, 20120613, XRT, 68655
cnsfails201206a.txt, 20120614, XRT, 45318
cnsfails201206b.txt, 20120615, GME, 21773
cnsfails201206b.txt, 20120618, GME, 51820
cnsfails201206b.txt, 20120619, GME, 9953
cnsfails201206b.txt, 20120620, GME, 4738
cnsfails201206b.txt, 20120621, GME, 9389
cnsfails201206b.txt, 20120622, GME, 979
cnsfails201206b.txt, 20120625, GME, 302
cnsfails201206b.txt, 20120626, GME, 8814
cnsfails201206b.txt, 20120627, GME, 2101
cnsfails201206b.txt, 20120628, GME, 2085
cnsfails201206b.txt, 20120629, GME, 3476
cnsfails201206b.txt, 20120615, XRT, 42497
cnsfails201206b.txt, 20120618, XRT, 14979
cnsfails201206b.txt, 20120619, XRT, 48732
cnsfails201206b.txt, 20120620, XRT, 90205
cnsfails201206b.txt, 20120621, XRT, 3
cnsfails201206b.txt, 20120622, XRT, 103
cnsfails201206b.txt, 20120625, XRT, 38727
cnsfails201206b.txt, 20120626, XRT, 17964
cnsfails201206b.txt, 20120627, XRT, 77183
cnsfails201206b.txt, 20120628, XRT, 11
cnsfails201206b.txt, 20120629, XRT, 67220
cnsfails201207a.txt, 20120702, GME, 9736
cnsfails201207a.txt, 20120703, GME, 23842
cnsfails201207a.txt, 20120705, GME, 3696
cnsfails201207a.txt, 20120706, GME, 1559
cnsfails201207a.txt, 20120709, GME, 672
cnsfails201207a.txt, 20120710, GME, 1457
cnsfails201207a.txt, 20120711, GME, 2261
cnsfails201207a.txt, 20120712, GME, 2152
cnsfails201207a.txt, 20120713, GME, 8074
cnsfails201207a.txt, 20120702, XRT, 5114
cnsfails201207a.txt, 20120703, XRT, 955121
cnsfails201207a.txt, 20120705, XRT, 292383
cnsfails201207a.txt, 20120706, XRT, 581925
cnsfails201207a.txt, 20120709, XRT, 335736
cnsfails201207a.txt, 20120710, XRT, 128240
cnsfails201207a.txt, 20120711, XRT, 111166
cnsfails201207a.txt, 20120712, XRT, 132010
cnsfails201207a.txt, 20120713, XRT, 119129
cnsfails201207b.txt, 20120716, GME, 71230
cnsfails201207b.txt, 20120717, GME, 6125
cnsfails201207b.txt, 20120718, GME, 3464
cnsfails201207b.txt, 20120719, GME, 7407
cnsfails201207b.txt, 20120720, GME, 32501
cnsfails201207b.txt, 20120723, GME, 70
cnsfails201207b.txt, 20120724, GME, 5639
cnsfails201207b.txt, 20120725, GME, 8417
cnsfails201207b.txt, 20120730, GME, 2640
cnsfails201207b.txt, 20120731, GME, 2608
cnsfails201207b.txt, 20120716, XRT, 30250
cnsfails201207b.txt, 20120717, XRT, 2703
cnsfails201207b.txt, 20120718, XRT, 113975
cnsfails201207b.txt, 20120719, XRT, 455076
cnsfails201207b.txt, 20120720, XRT, 803723
cnsfails201207b.txt, 20120723, XRT, 146732
cnsfails201207b.txt, 20120724, XRT, 23752
cnsfails201207b.txt, 20120725, XRT, 673950
cnsfails201207b.txt, 20120726, XRT, 817574
cnsfails201207b.txt, 20120727, XRT, 1585247
cnsfails201207b.txt, 20120730, XRT, 578681
cnsfails201207b.txt, 20120731, XRT, 316635
cnsfails201208a.txt, 20120801, GME, 11665
cnsfails201208a.txt, 20120802, GME, 6590
cnsfails201208a.txt, 20120803, GME, 57530
cnsfails201208a.txt, 20120806, GME, 235213
cnsfails201208a.txt, 20120807, GME, 14445
cnsfails201208a.txt, 20120808, GME, 2
cnsfails201208a.txt, 20120809, GME, 1013
cnsfails201208a.txt, 20120810, GME, 9699
cnsfails201208a.txt, 20120813, GME, 8167
cnsfails201208a.txt, 20120814, GME, 3152
cnsfails201208a.txt, 20120801, XRT, 617
cnsfails201208a.txt, 20120802, XRT, 6312
cnsfails201208a.txt, 20120803, XRT, 22647
cnsfails201208a.txt, 20120806, XRT, 68905
cnsfails201208a.txt, 20120807, XRT, 114467
cnsfails201208a.txt, 20120808, XRT, 2946
cnsfails201208a.txt, 20120809, XRT, 10418
cnsfails201208a.txt, 20120810, XRT, 1118
cnsfails201208a.txt, 20120813, XRT, 4912
cnsfails201208a.txt, 20120814, XRT, 1366
cnsfails201208b.txt, 20120815, GME, 17346
cnsfails201208b.txt, 20120816, GME, 20905
cnsfails201208b.txt, 20120817, GME, 12699
cnsfails201208b.txt, 20120820, GME, 224664
cnsfails201208b.txt, 20120821, GME, 230721
cnsfails201208b.txt, 20120822, GME, 651254
cnsfails201208b.txt, 20120823, GME, 66371
cnsfails201208b.txt, 20120824, GME, 78796
cnsfails201208b.txt, 20120827, GME, 51275
cnsfails201208b.txt, 20120828, GME, 78845
cnsfails201208b.txt, 20120829, GME, 61395
cnsfails201208b.txt, 20120830, GME, 6578
cnsfails201208b.txt, 20120831, GME, 2153
cnsfails201208b.txt, 20120815, XRT, 413
cnsfails201208b.txt, 20120816, XRT, 53313
cnsfails201208b.txt, 20120817, XRT, 700
cnsfails201208b.txt, 20120820, XRT, 632011
cnsfails201208b.txt, 20120822, XRT, 116783
cnsfails201208b.txt, 20120823, XRT, 6852
cnsfails201208b.txt, 20120824, XRT, 326
cnsfails201208b.txt, 20120827, XRT, 322344
cnsfails201208b.txt, 20120828, XRT, 155015
cnsfails201208b.txt, 20120829, XRT, 153508
cnsfails201208b.txt, 20120830, XRT, 145964
cnsfails201208b.txt, 20120831, XRT, 42427
cnsfails201209a.txt, 20120904, GME, 20954
cnsfails201209a.txt, 20120905, GME, 589
cnsfails201209a.txt, 20120906, GME, 649
cnsfails201209a.txt, 20120907, GME, 6281
cnsfails201209a.txt, 20120910, GME, 21172
cnsfails201209a.txt, 20120911, GME, 15893
cnsfails201209a.txt, 20120912, GME, 1780
cnsfails201209a.txt, 20120913, GME, 58146
cnsfails201209a.txt, 20120914, GME, 48579
cnsfails201209a.txt, 20120904, XRT, 29750
cnsfails201209a.txt, 20120905, XRT, 3404
cnsfails201209a.txt, 20120906, XRT, 4045
cnsfails201209a.txt, 20120907, XRT, 1997
cnsfails201209a.txt, 20120910, XRT, 65128
cnsfails201209a.txt, 20120911, XRT, 75156
cnsfails201209a.txt, 20120912, XRT, 191378
cnsfails201209a.txt, 20120913, XRT, 3636
cnsfails201209a.txt, 20120914, XRT, 43309
cnsfails201209b.txt, 20120917, GME, 3416
cnsfails201209b.txt, 20120918, GME, 2067
cnsfails201209b.txt, 20120919, GME, 76192
cnsfails201209b.txt, 20120920, GME, 30345
cnsfails201209b.txt, 20120921, GME, 40055
cnsfails201209b.txt, 20120924, GME, 86234
cnsfails201209b.txt, 20120925, GME, 535
cnsfails201209b.txt, 20120926, GME, 13977
cnsfails201209b.txt, 20120927, GME, 150810
cnsfails201209b.txt, 20120928, GME, 379405
cnsfails201209b.txt, 20120917, XRT, 343
cnsfails201209b.txt, 20120918, XRT, 35789
cnsfails201209b.txt, 20120919, XRT, 79805
cnsfails201209b.txt, 20120920, XRT, 16002
cnsfails201209b.txt, 20120921, XRT, 51170
cnsfails201209b.txt, 20120924, XRT, 4352
cnsfails201209b.txt, 20120925, XRT, 1937731
cnsfails201209b.txt, 20120926, XRT, 1787756
cnsfails201209b.txt, 20120927, XRT, 1582465
cnsfails201209b.txt, 20120928, XRT, 1107773
cnsfails201210a.txt, 20121001, GME, 91194
cnsfails201210a.txt, 20121002, GME, 845
cnsfails201210a.txt, 20121003, GME, 46723
cnsfails201210a.txt, 20121005, GME, 34627
cnsfails201210a.txt, 20121010, GME, 23739
cnsfails201210a.txt, 20121011, GME, 138638
cnsfails201210a.txt, 20121012, GME, 15804
cnsfails201210a.txt, 20121001, XRT, 61087
cnsfails201210a.txt, 20121002, XRT, 6336
cnsfails201210a.txt, 20121004, XRT, 1290
cnsfails201210a.txt, 20121005, XRT, 20282
cnsfails201210a.txt, 20121009, XRT, 36133
cnsfails201210a.txt, 20121010, XRT, 35557
cnsfails201210a.txt, 20121011, XRT, 16028
cnsfails201210a.txt, 20121012, XRT, 4603
cnsfails201210b.txt, 20121015, GME, 4878
cnsfails201210b.txt, 20121016, GME, 734
cnsfails201210b.txt, 20121017, GME, 2231
cnsfails201210b.txt, 20121018, GME, 492
cnsfails201210b.txt, 20121019, GME, 1036
cnsfails201210b.txt, 20121023, GME, 13895
cnsfails201210b.txt, 20121024, GME, 30868
cnsfails201210b.txt, 20121025, GME, 30752
cnsfails201210b.txt, 20121026, GME, 2426
cnsfails201210b.txt, 20121029, GME, 28806
cnsfails201210b.txt, 20121030, GME, 69341
cnsfails201210b.txt, 20121031, GME, 58750
cnsfails201210b.txt, 20121015, XRT, 75761
cnsfails201210b.txt, 20121016, XRT, 232017
cnsfails201210b.txt, 20121017, XRT, 2439
cnsfails201210b.txt, 20121018, XRT, 46711
cnsfails201210b.txt, 20121019, XRT, 52938
cnsfails201210b.txt, 20121022, XRT, 8253
cnsfails201210b.txt, 20121023, XRT, 51818
cnsfails201210b.txt, 20121024, XRT, 3311
cnsfails201210b.txt, 20121025, XRT, 1307
cnsfails201210b.txt, 20121026, XRT, 12013
cnsfails201210b.txt, 20121029, XRT, 181868
cnsfails201210b.txt, 20121030, XRT, 59074
cnsfails201210b.txt, 20121031, XRT, 33265
cnsfails201211a.txt, 20121101, GME, 3448
cnsfails201211a.txt, 20121102, GME, 319
cnsfails201211a.txt, 20121107, GME, 27640
cnsfails201211a.txt, 20121108, GME, 7698
cnsfails201211a.txt, 20121109, GME, 49475
cnsfails201211a.txt, 20121113, GME, 94038
cnsfails201211a.txt, 20121114, GME, 6766
cnsfails201211a.txt, 20121101, XRT, 496
cnsfails201211a.txt, 20121102, XRT, 329
cnsfails201211a.txt, 20121106, XRT, 12101
cnsfails201211a.txt, 20121107, XRT, 897
cnsfails201211a.txt, 20121108, XRT, 27173
cnsfails201211a.txt, 20121109, XRT, 14196
cnsfails201211a.txt, 20121113, XRT, 13009
cnsfails201211a.txt, 20121114, XRT, 101243
cnsfails201211b.txt, 20121115, GME, 5471
cnsfails201211b.txt, 20121116, GME, 342060
cnsfails201211b.txt, 20121119, GME, 618032
cnsfails201211b.txt, 20121120, GME, 353293
cnsfails201211b.txt, 20121121, GME, 446531
cnsfails201211b.txt, 20121123, GME, 652838
cnsfails201211b.txt, 20121126, GME, 460099
cnsfails201211b.txt, 20121127, GME, 509420
cnsfails201211b.txt, 20121128, GME, 467870
cnsfails201211b.txt, 20121129, GME, 30491
cnsfails201211b.txt, 20121130, GME, 204
cnsfails201211b.txt, 20121115, XRT, 496049
cnsfails201211b.txt, 20121116, XRT, 521383
cnsfails201211b.txt, 20121119, XRT, 200953
cnsfails201211b.txt, 20121120, XRT, 301454
cnsfails201211b.txt, 20121121, XRT, 89984
cnsfails201211b.txt, 20121126, XRT, 200
cnsfails201211b.txt, 20121127, XRT, 525
cnsfails201211b.txt, 20121128, XRT, 2009
cnsfails201211b.txt, 20121130, XRT, 34830
cnsfails201212a.txt, 20121203, GME, 7157
cnsfails201212a.txt, 20121204, GME, 20693
cnsfails201212a.txt, 20121205, GME, 9461
cnsfails201212a.txt, 20121206, GME, 8387
cnsfails201212a.txt, 20121207, GME, 253042
cnsfails201212a.txt, 20121210, GME, 50366
cnsfails201212a.txt, 20121211, GME, 12702
cnsfails201212a.txt, 20121212, GME, 815
cnsfails201212a.txt, 20121213, GME, 7925
cnsfails201212a.txt, 20121214, GME, 18634
cnsfails201212a.txt, 20121203, XRT, 13661
cnsfails201212a.txt, 20121204, XRT, 2559
cnsfails201212a.txt, 20121205, XRT, 638421
cnsfails201212a.txt, 20121206, XRT, 991415
cnsfails201212a.txt, 20121207, XRT, 1080401
cnsfails201212a.txt, 20121210, XRT, 273987
cnsfails201212a.txt, 20121211, XRT, 206113
cnsfails201212a.txt, 20121212, XRT, 388641
cnsfails201212a.txt, 20121213, XRT, 888039
cnsfails201212a.txt, 20121214, XRT, 525933
cnsfails201212b.txt, 20121217, GME, 40377
cnsfails201212b.txt, 20121218, GME, 47966
cnsfails201212b.txt, 20121220, GME, 1986
cnsfails201212b.txt, 20121221, GME, 50889
cnsfails201212b.txt, 20121224, GME, 6712
cnsfails201212b.txt, 20121226, GME, 19320
cnsfails201212b.txt, 20121227, GME, 398
cnsfails201212b.txt, 20121228, GME, 368
cnsfails201212b.txt, 20121231, GME, 9644
cnsfails201212b.txt, 20121217, XRT, 450142
cnsfails201212b.txt, 20121219, XRT, 57540
cnsfails201212b.txt, 20121220, XRT, 13737
cnsfails201212b.txt, 20121221, XRT, 231500
cnsfails201212b.txt, 20121224, XRT, 1385
cnsfails201212b.txt, 20121226, XRT, 779663
cnsfails201212b.txt, 20121227, XRT, 125642
cnsfails201212b.txt, 20121228, XRT, 160291
cnsfails201212b.txt, 20121231, XRT, 1546449
cnsfails201301a.txt, 20130102, GME, 4822
cnsfails201301a.txt, 20130103, GME, 8311
cnsfails201301a.txt, 20130104, GME, 8111
cnsfails201301a.txt, 20130107, GME, 10952
cnsfails201301a.txt, 20130108, GME, 34452
cnsfails201301a.txt, 20130109, GME, 27
cnsfails201301a.txt, 20130110, GME, 26801
cnsfails201301a.txt, 20130111, GME, 1375
cnsfails201301a.txt, 20130114, GME, 1509
cnsfails201301a.txt, 20130102, XRT, 2394020
cnsfails201301a.txt, 20130103, XRT, 922283
cnsfails201301a.txt, 20130104, XRT, 27568
cnsfails201301a.txt, 20130107, XRT, 41768
cnsfails201301a.txt, 20130108, XRT, 506
cnsfails201301a.txt, 20130109, XRT, 1920
cnsfails201301a.txt, 20130110, XRT, 3628
cnsfails201301a.txt, 20130114, XRT, 916749
cnsfails201301b.txt, 20130116, GME, 42000
cnsfails201301b.txt, 20130117, GME, 5000
cnsfails201301b.txt, 20130118, GME, 12612
cnsfails201301b.txt, 20130122, GME, 15960
cnsfails201301b.txt, 20130123, GME, 52742
cnsfails201301b.txt, 20130124, GME, 17802
cnsfails201301b.txt, 20130125, GME, 17152
cnsfails201301b.txt, 20130128, GME, 24432
cnsfails201301b.txt, 20130129, GME, 18227
cnsfails201301b.txt, 20130130, GME, 28779
cnsfails201301b.txt, 20130131, GME, 19156
cnsfails201301b.txt, 20130115, XRT, 1887483
cnsfails201301b.txt, 20130116, XRT, 3988908
cnsfails201301b.txt, 20130117, XRT, 3076466
cnsfails201301b.txt, 20130118, XRT, 99264
cnsfails201301b.txt, 20130123, XRT, 15218
cnsfails201301b.txt, 20130124, XRT, 4008
cnsfails201301b.txt, 20130125, XRT, 776044
cnsfails201301b.txt, 20130128, XRT, 565603
cnsfails201301b.txt, 20130129, XRT, 1772089
cnsfails201301b.txt, 20130130, XRT, 264432
cnsfails201301b.txt, 20130131, XRT, 76435
cnsfails201302a.txt, 20130201, GME, 30516
cnsfails201302a.txt, 20130204, GME, 42157
cnsfails201302a.txt, 20130205, GME, 15143
cnsfails201302a.txt, 20130206, GME, 124000
cnsfails201302a.txt, 20130207, GME, 64344
cnsfails201302a.txt, 20130208, GME, 52985
cnsfails201302a.txt, 20130211, GME, 11175
cnsfails201302a.txt, 20130212, GME, 14347
cnsfails201302a.txt, 20130213, GME, 14358
cnsfails201302a.txt, 20130214, GME, 154271
cnsfails201302a.txt, 20130201, XRT, 44764
cnsfails201302a.txt, 20130204, XRT, 4400
cnsfails201302a.txt, 20130205, XRT, 1171
cnsfails201302a.txt, 20130206, XRT, 741
cnsfails201302a.txt, 20130207, XRT, 14314
cnsfails201302a.txt, 20130208, XRT, 14375
cnsfails201302a.txt, 20130211, XRT, 30342
cnsfails201302a.txt, 20130213, XRT, 8241
cnsfails201302a.txt, 20130214, XRT, 160390
cnsfails201302b.txt, 20130215, GME, 24650
cnsfails201302b.txt, 20130219, GME, 15868
cnsfails201302b.txt, 20130220, GME, 14075
cnsfails201302b.txt, 20130221, GME, 55223
cnsfails201302b.txt, 20130222, GME, 73068
cnsfails201302b.txt, 20130225, GME, 6983
cnsfails201302b.txt, 20130226, GME, 100610
cnsfails201302b.txt, 20130227, GME, 16382
cnsfails201302b.txt, 20130228, GME, 46264
cnsfails201302b.txt, 20130215, XRT, 29280
cnsfails201302b.txt, 20130219, XRT, 270939
cnsfails201302b.txt, 20130220, XRT, 247921
cnsfails201302b.txt, 20130221, XRT, 193995
cnsfails201302b.txt, 20130222, XRT, 622
cnsfails201302b.txt, 20130225, XRT, 446300
cnsfails201302b.txt, 20130226, XRT, 109156
cnsfails201302b.txt, 20130227, XRT, 20764
cnsfails201302b.txt, 20130228, XRT, 18345
cnsfails201303a.txt, 20130301, GME, 79698
cnsfails201303a.txt, 20130304, GME, 12940
cnsfails201303a.txt, 20130305, GME, 104248
cnsfails201303a.txt, 20130306, GME, 7160
cnsfails201303a.txt, 20130307, GME, 27541
cnsfails201303a.txt, 20130308, GME, 4792
cnsfails201303a.txt, 20130311, GME, 2168
cnsfails201303a.txt, 20130312, GME, 39049
cnsfails201303a.txt, 20130313, GME, 2476
cnsfails201303a.txt, 20130314, GME, 8565
cnsfails201303a.txt, 20130301, XRT, 18183
cnsfails201303a.txt, 20130304, XRT, 109074
cnsfails201303a.txt, 20130305, XRT, 18268
cnsfails201303a.txt, 20130306, XRT, 27349
cnsfails201303a.txt, 20130307, XRT, 11601
cnsfails201303a.txt, 20130308, XRT, 3500
cnsfails201303a.txt, 20130311, XRT, 2000
cnsfails201303a.txt, 20130312, XRT, 19546
cnsfails201303a.txt, 20130313, XRT, 6700
cnsfails201303a.txt, 20130314, XRT, 4225
cnsfails201303b.txt, 20130315, GME, 3207
cnsfails201303b.txt, 20130318, GME, 5216
cnsfails201303b.txt, 20130319, GME, 5970
cnsfails201303b.txt, 20130320, GME, 2278
cnsfails201303b.txt, 20130321, GME, 3955
cnsfails201303b.txt, 20130322, GME, 98156
cnsfails201303b.txt, 20130325, GME, 3883
cnsfails201303b.txt, 20130326, GME, 7839
cnsfails201303b.txt, 20130327, GME, 2632
cnsfails201303b.txt, 20130328, GME, 5235
cnsfails201303b.txt, 20130315, XRT, 903
cnsfails201303b.txt, 20130318, XRT, 130407
cnsfails201303b.txt, 20130319, XRT, 663538
cnsfails201303b.txt, 20130320, XRT, 69031
cnsfails201303b.txt, 20130321, XRT, 118331
cnsfails201303b.txt, 20130322, XRT, 25420
cnsfails201303b.txt, 20130325, XRT, 6
cnsfails201303b.txt, 20130326, XRT, 865
cnsfails201304a.txt, 20130401, GME, 5025
cnsfails201304a.txt, 20130402, GME, 37793
cnsfails201304a.txt, 20130403, GME, 10433
cnsfails201304a.txt, 20130404, GME, 47846
cnsfails201304a.txt, 20130405, GME, 65444
cnsfails201304a.txt, 20130408, GME, 17100
cnsfails201304a.txt, 20130409, GME, 6319
cnsfails201304a.txt, 20130410, GME, 39657
cnsfails201304a.txt, 20130411, GME, 4244
cnsfails201304a.txt, 20130412, GME, 1041
cnsfails201304a.txt, 20130401, XRT, 3020
cnsfails201304a.txt, 20130402, XRT, 7322
cnsfails201304a.txt, 20130403, XRT, 881
cnsfails201304a.txt, 20130404, XRT, 1292
cnsfails201304a.txt, 20130405, XRT, 4
cnsfails201304a.txt, 20130408, XRT, 1528
cnsfails201304a.txt, 20130409, XRT, 9429
cnsfails201304a.txt, 20130410, XRT, 9105
cnsfails201304a.txt, 20130411, XRT, 560
cnsfails201304a.txt, 20130412, XRT, 9082
cnsfails201304b.txt, 20130415, GME, 148405
cnsfails201304b.txt, 20130416, GME, 128201
cnsfails201304b.txt, 20130417, GME, 3999
cnsfails201304b.txt, 20130418, GME, 1290
cnsfails201304b.txt, 20130419, GME, 7147
cnsfails201304b.txt, 20130422, GME, 6608
cnsfails201304b.txt, 20130423, GME, 72208
cnsfails201304b.txt, 20130424, GME, 8039
cnsfails201304b.txt, 20130425, GME, 74009
cnsfails201304b.txt, 20130426, GME, 76337
cnsfails201304b.txt, 20130429, GME, 3412
cnsfails201304b.txt, 20130430, GME, 6671
cnsfails201304b.txt, 20130415, XRT, 3398
cnsfails201304b.txt, 20130416, XRT, 3291
cnsfails201304b.txt, 20130417, XRT, 1905
cnsfails201304b.txt, 20130418, XRT, 32845
cnsfails201304b.txt, 20130419, XRT, 1392
cnsfails201304b.txt, 20130422, XRT, 8889
cnsfails201304b.txt, 20130423, XRT, 967
